annotation,comment_id,worker,country,all toxic,not toxic
9894,502829,1948,IND,True,True
9895,502829,1903,VEN,False,False
9896,793120,2564,USA,True,True
9897,793120,140,USA,False,False
9898,793120,566,VEN,False,False
9899,475259,2186,USA,False,False
9900,475259,1117,USA,True,True
9901,475259,2067,USA,False,False
9902,514337,3316,VEN,True,True
9903,514337,1801,USA,False,False
9904,514337,2652,PER,False,False
9905,253791,2869,BRA,False,False
9906,253791,1661,VEN,False,False
9907,253791,97,VEN,False,False
9908,5824313,2466,COL,False,False
9909,5824313,3536,VEN,False,False
9910,5824313,2033,IND,True,True
9911,658232,458,USA,True,True
9912,658232,1624,VEN,False,False
9913,658232,1621,VEN,False,False
9914,961518,3151,USA,True,True
9915,961518,2123,USA,True,True
9916,961518,597,VEN,False,True
9917,5757160,2925,USA,False,False
9918,5757160,1234,ARG,False,False
9919,5757160,3128,VEN,False,False
9920,925434,3312,VEN,True,True
9921,925434,1693,VEN,False,False
9922,925434,3249,USA,False,False
9923,536596,2790,USA,True,True
9924,536596,333,VEN,False,False
9925,536596,287,VEN,False,False
9926,6090508,2233,PER,False,False
9927,6090508,3559,PER,True,True
9928,6090508,2518,USA,False,False
9929,5590506,3120,VEN,False,False
9930,5590506,2564,USA,True,True
9931,5590506,816,USA,False,False
9932,379679,3039,VEN,False,False
9933,379679,3192,VEN,False,False
9934,379679,661,VEN,False,False
9935,5432974,563,USA,False,False
9936,5432974,29,VEN,False,False
9937,5432974,1700,VEN,False,False
9938,705892,3465,COL,True,True
9939,705892,1788,VEN,False,False
9940,705892,452,VEN,False,False
9941,5498653,2774,VEN,False,False
9942,5498653,2427,VEN,False,False
9943,5498653,2905,USA,False,False
9944,6078980,3524,EGY,True,True
9945,6078980,1283,VEN,True,True
9946,6078980,2463,VEN,True,True
9947,1007577,2079,USA,True,True
9948,1007577,3013,USA,True,True
9949,1007577,606,EGY,True,True
9950,5519145,346,VEN,False,False
9951,5519145,3007,VEN,False,False
9952,5519145,2225,USA,False,False
9953,6305131,1753,VEN,False,False
9954,6305131,1058,USA,False,False
9955,6305131,213,VEN,False,False
9956,882166,710,VEN,False,False
9957,882166,1991,VEN,True,True
9958,882166,2247,USA,False,False
9959,5880576,1737,VEN,False,False
9960,5880576,1827,USA,False,False
9961,5880576,3126,VEN,False,False
9962,1038928,861,VEN,False,False
9963,1038928,3082,USA,False,False
9964,1038928,3339,VEN,True,True
9965,782385,132,EGY,False,False
9966,782385,59,VEN,True,True
9967,782385,3096,EGY,False,False
9968,6172079,3545,VEN,True,True
9969,6172079,1290,VEN,False,False
9970,6172079,906,USA,False,True
9971,5242682,3316,VEN,True,True
9972,5242682,3378,USA,True,True
9973,5242682,387,VEN,False,False
9974,5489254,1234,ARG,False,False
9975,5489254,2074,IND,False,False
9976,5489254,3207,VEN,False,False
9977,5769993,1636,USA,False,True
9978,5769993,983,EGY,False,False
9979,5769993,1493,USA,False,False
9980,5967140,1464,USA,False,False
9981,5967140,116,VEN,False,True
9982,5967140,1860,VEN,False,False
9983,975213,2519,VEN,True,True
9984,975213,1817,USA,True,True
9985,975213,642,USA,True,True
9986,6145651,591,VEN,True,True
9987,6145651,2862,USA,False,True
9988,6145651,580,USA,True,True
9989,257898,1320,USA,True,True
9990,257898,3514,VEN,False,False
9991,257898,3530,VEN,False,False
9992,5857054,2774,VEN,False,False
9993,5857054,1830,VEN,False,False
9994,5857054,3486,VEN,False,False
9995,361499,3196,VEN,False,True
9996,361499,2165,USA,False,False
9997,361499,2427,VEN,False,False
9998,5832304,689,USA,True,True
9999,5832304,2680,VEN,False,False
10000,5832304,1666,VEN,False,True
10001,5653480,2338,VEN,True,True
10002,5653480,1595,VEN,True,True
10003,5653480,2491,VEN,False,False
10004,5063397,1646,VEN,False,False
10005,5063397,6,VEN,False,True
10006,5063397,3575,VEN,False,False
10007,267953,3443,VEN,False,False
10008,267953,3508,VEN,False,False
10009,267953,1985,EGY,False,False
10010,5304121,1649,VEN,False,False
10011,5304121,956,VEN,True,True
10012,5304121,1605,VEN,False,False
10013,6322590,918,USA,True,True
10014,6322590,97,VEN,False,False
10015,6322590,2763,VEN,False,False
10016,660797,442,USA,False,False
10017,660797,1924,IND,True,True
10018,660797,188,VEN,False,False
10019,785213,1093,VEN,False,False
10020,785213,3286,MEX,False,False
10021,785213,3571,VEN,False,False
10022,5011070,1807,VEN,True,True
10023,5011070,3047,USA,True,True
10024,5011070,298,VEN,True,True
10025,801932,2221,VEN,True,True
10026,801932,1163,VEN,False,False
10027,801932,1682,USA,False,False
10028,676888,3468,VEN,False,False
10029,676888,2976,VEN,False,False
10030,676888,2909,VEN,False,True
10031,5294985,735,USA,True,True
10032,5294985,2923,VEN,False,False
10033,5294985,1320,USA,False,False
10034,5005171,2549,VEN,True,True
10035,5005171,2612,VEN,False,False
10036,5005171,3566,VEN,False,False
10037,5027198,825,USA,False,False
10038,5027198,2166,EGY,True,True
10039,5027198,3465,COL,True,True
10040,5757438,1320,USA,True,True
10041,5757438,1200,USA,False,False
10042,5757438,3437,VEN,False,False
10043,932542,1511,VEN,False,False
10044,932542,193,USA,False,False
10045,932542,1923,VEN,False,False
10046,5157951,1375,VEN,False,False
10047,5157951,2406,USA,True,True
10048,5157951,2923,VEN,False,False
10049,5390159,3060,VEN,True,True
10050,5390159,3233,VEN,False,False
10051,5390159,2647,UKR,False,False
10052,6151471,3524,EGY,False,False
10053,6151471,2230,USA,False,False
10054,6151471,236,COL,False,False
10055,5386919,1464,USA,True,True
10056,5386919,1714,EGY,False,False
10057,5386919,7,VEN,False,False
10058,6118752,3196,VEN,False,False
10059,6118752,1090,VEN,False,False
10060,6118752,275,VEN,False,False
10061,5049841,553,USA,True,True
10062,5049841,746,VEN,True,True
10063,5049841,2372,VEN,False,False
10064,5905501,1629,USA,True,True
10065,5905501,1878,VEN,False,False
10066,5905501,167,USA,False,False
10067,6029605,1357,VEN,True,True
10068,6029605,1524,VEN,True,True
10069,6029605,822,VEN,False,False
10070,432517,1443,IND,True,True
10071,432517,1753,VEN,True,True
10072,432517,1158,VEN,False,False
10073,6257593,2807,GBR,True,True
10074,6257593,703,EGY,False,False
10075,6257593,1479,USA,False,False
10076,5004829,392,VEN,False,False
10077,5004829,2416,VEN,False,False
10078,5004829,2547,USA,True,False
10079,5754894,2186,USA,False,False
10080,5754894,655,VEN,False,False
10081,5754894,2874,USA,False,False
10082,5949148,2338,VEN,True,True
10083,5949148,453,USA,True,True
10084,5949148,1874,VEN,False,False
10085,904149,1081,USA,True,True
10086,904149,3524,EGY,True,True
10087,904149,1178,USA,True,True
10088,6254304,3196,VEN,False,False
10089,6254304,2157,USA,False,False
10090,6254304,3128,VEN,False,False
10091,5037854,3149,USA,False,False
10092,5037854,3405,COL,False,False
10093,5037854,2097,VEN,False,False
10094,843356,2079,USA,True,True
10095,843356,3157,VEN,False,False
10096,843356,108,VEN,False,False
10097,5019093,3316,VEN,True,True
10098,5019093,2866,USA,True,True
10099,5019093,2822,VEN,False,False
10100,5283875,2269,IND,False,False
10101,5283875,3217,VEN,False,False
10102,5283875,175,CAN,False,False
10103,835686,3245,EGY,True,True
10104,835686,1146,VEN,False,False
10105,835686,3512,VEN,False,False
10106,6077400,458,USA,False,False
10107,6077400,3298,VEN,False,False
10108,6077400,2634,IND,True,True
10109,5753619,2186,USA,False,False
10110,5753619,642,USA,False,False
10111,5753619,2913,VEN,False,False
10112,264813,3336,VEN,False,False
10113,264813,1709,DEU,False,False
10114,264813,3442,USA,False,False
10115,5355197,633,VEN,False,False
10116,5355197,3245,EGY,False,False
10117,5355197,3076,VEN,False,False
10118,5879243,202,USA,True,True
10119,5879243,119,VEN,True,True
10120,5879243,2188,VEN,True,True
10121,1082494,2,USA,False,False
10122,1082494,1956,VEN,False,False
10123,1082494,128,USA,False,True
10124,5898805,1718,VEN,True,True
10125,5898805,2247,USA,True,True
10126,5898805,3159,USA,True,True
10127,5161255,1490,VEN,False,False
10128,5161255,1807,VEN,True,True
10129,5161255,911,USA,False,False
10130,1065946,1956,VEN,False,False
10131,1065946,4,VEN,False,False
10132,1065946,1375,VEN,False,False
10133,5800140,2338,VEN,True,True
10134,5800140,3315,VEN,True,True
10135,5800140,769,USA,False,False
10136,5365415,3137,CAN,False,False
10137,5365415,2379,VEN,False,False
10138,5365415,1016,VEN,False,False
10139,6313411,3298,VEN,True,True
10140,6313411,2182,VEN,True,True
10141,6313411,1817,USA,True,True
10142,4987620,3362,VEN,True,True
10143,4987620,2097,VEN,False,False
10144,4987620,1058,USA,False,False
10145,5389192,1842,VEN,False,False
10146,5389192,1659,VEN,False,False
10147,5389192,1929,VEN,False,False
10148,6244517,2638,VEN,False,False
10149,6244517,744,VEN,True,True
10150,6244517,1363,USA,False,False
10151,461285,1300,VEN,False,False
10152,461285,2774,VEN,False,False
10153,461285,1639,USA,False,False
10154,5808985,2233,PER,False,False
10155,5808985,3559,PER,False,False
10156,5808985,2518,USA,False,False
10157,773307,467,VEN,True,True
10158,773307,2756,USA,True,True
10159,773307,411,USA,False,False
10160,5076750,679,VEN,True,True
10161,5076750,1320,USA,True,True
10162,5076750,2634,IND,True,True
10163,5535675,1456,VEN,True,True
10164,5535675,1027,VEN,True,False
10165,5535675,1207,VEN,False,False
10166,642657,1265,IND,True,True
10167,642657,3247,VEN,False,False
10168,642657,1553,VEN,False,False
10169,400515,930,VEN,False,False
10170,400515,1076,PER,False,False
10171,400515,3170,VEN,False,False
10172,698531,1357,VEN,True,True
10173,698531,1136,USA,False,False
10174,698531,2592,VEN,False,False
10175,651634,1265,IND,True,True
10176,651634,3151,USA,False,False
10177,651634,1940,TUR,False,False
10178,320566,1632,IND,True,True
10179,320566,963,VEN,True,True
10180,320566,2971,USA,False,False
10181,944776,957,USA,False,False
10182,944776,882,USA,False,False
10183,944776,2767,VEN,False,False
10184,424773,3348,VEN,False,True
10185,424773,848,USA,True,True
10186,424773,3373,CAN,False,False
10187,5088255,795,VEN,False,False
10188,5088255,3008,VEN,True,True
10189,5088255,1511,VEN,True,True
10190,6307258,2182,VEN,True,True
10191,6307258,3126,VEN,True,True
10192,6307258,277,VEN,False,False
10193,5745830,202,USA,False,False
10194,5745830,3008,VEN,True,True
10195,5745830,748,VEN,True,True
10196,6303047,2960,VEN,True,True
10197,6303047,1709,DEU,False,False
10198,6303047,1664,USA,False,False
10199,338533,3536,VEN,False,False
10200,338533,229,VEN,True,True
10201,338533,2993,USA,False,False
10202,6000557,2924,VEN,True,True
10203,6000557,661,VEN,False,False
10204,6000557,2282,VEN,False,False
10205,5180112,564,USA,False,False
10206,5180112,1425,VEN,False,True
10207,5180112,527,USA,False,False
10208,5673464,1357,VEN,True,True
10209,5673464,1040,EGY,False,False
10210,5673464,51,USA,False,False
10211,1059273,2756,USA,False,False
10212,1059273,1076,PER,False,False
10213,1059273,2862,USA,False,False
10214,5303276,2778,VEN,True,True
10215,5303276,3508,VEN,False,False
10216,5303276,862,USA,False,False
10217,6104752,3316,VEN,True,True
10218,6104752,2285,VEN,False,False
10219,6104752,3266,RUS,False,False
10220,407642,930,VEN,False,False
10221,407642,1712,USA,False,False
10222,407642,1651,VEN,False,False
10223,5894971,2220,USA,True,True
10224,5894971,397,VEN,False,False
10225,5894971,59,VEN,True,True
10226,5008793,3356,VEN,False,False
10227,5008793,349,TUR,False,False
10228,5008793,3357,VEN,False,False
10229,754043,1597,VEN,False,False
10230,754043,3308,USA,False,False
10231,754043,3130,USA,False,False
10232,5337829,1526,VEN,False,False
10233,5337829,1105,USA,False,False
10234,5337829,3469,VEN,False,False
10235,6309740,1469,USA,False,False
10236,6309740,1989,VEN,False,False
10237,6309740,294,USA,False,False
10238,664216,841,USA,True,True
10239,664216,2648,USA,True,True
10240,664216,1577,USA,False,False
10241,5656633,191,VEN,False,False
10242,5656633,2906,VEN,False,False
10243,5656633,2878,VEN,False,False
10244,6108858,2133,USA,True,True
10245,6108858,2438,VEN,False,False
10246,6108858,952,USA,True,True
10247,536098,918,USA,True,True
10248,536098,1090,VEN,False,False
10249,536098,2288,MYS,False,False
10250,5102559,118,USA,False,False
10251,5102559,2518,USA,False,False
10252,5102559,2878,VEN,False,False
10253,5116448,2888,VEN,True,True
10254,5116448,1138,USA,False,False
10255,5116448,302,USA,False,False
10256,5925612,3240,VEN,True,True
10257,5925612,302,USA,False,False
10258,5925612,2142,VEN,False,False
10259,284150,414,VEN,False,False
10260,284150,1972,ARG,False,False
10261,284150,3383,USA,False,False
10262,6193059,2412,VEN,True,True
10263,6193059,145,VEN,False,False
10264,6193059,846,USA,False,False
10265,5469956,1232,PER,False,False
10266,5469956,2421,VEN,True,False
10267,5469956,2127,USA,False,False
10268,5390508,518,VEN,False,False
10269,5390508,1409,USA,True,True
10270,5390508,550,VEN,False,False
10271,5216870,3414,USA,True,True
10272,5216870,1923,VEN,False,False
10273,5216870,1958,EGY,False,False
10274,5074713,1138,USA,False,False
10275,5074713,2428,USA,False,False
10276,5074713,2651,IND,True,True
10277,898916,2033,IND,True,True
10278,898916,3120,VEN,False,False
10279,898916,3351,BRA,False,False
10280,5484622,83,VEN,False,False
10281,5484622,1547,VEN,False,False
10282,5484622,862,USA,False,False
10283,522236,3187,VEN,True,True
10284,522236,214,VEN,False,False
10285,522236,287,VEN,False,False
10286,6175225,3362,VEN,False,False
10287,6175225,195,USA,True,True
10288,6175225,319,VEN,False,False
10289,631105,1251,VEN,True,True
10290,631105,701,USA,False,False
10291,631105,1353,USA,False,False
10292,5558565,3536,VEN,False,False
10293,5558565,2915,VEN,False,False
10294,5558565,2801,VEN,False,False
10295,530033,924,PER,True,True
10296,530033,2815,VEN,False,False
10297,530033,1626,USA,False,False
10298,5620446,2796,VEN,False,False
10299,5620446,442,USA,False,False
10300,5620446,1629,USA,True,True
10301,5842977,156,VEN,False,False
10302,5842977,3476,VEN,False,False
10303,5842977,1354,VEN,False,False
10304,1005804,2402,USA,False,True
10305,1005804,3343,VEN,False,True
10306,1005804,2006,VEN,True,True
10307,6262065,1411,VEN,True,True
10308,6262065,3279,VEN,True,True
10309,6262065,245,VEN,True,True
10310,611255,2182,VEN,True,True
10311,611255,3319,USA,True,True
10312,611255,240,VEN,False,False
10313,5877421,1093,VEN,False,False
10314,5877421,2622,VEN,False,False
10315,5877421,1001,USA,False,False
10316,858990,3022,VEN,True,True
10317,858990,3008,VEN,True,True
10318,858990,494,ECU,True,True
10319,6295547,2551,USA,False,False
10320,6295547,1790,VEN,True,True
10321,6295547,3372,USA,True,True
10322,5642659,1947,VEN,True,True
10323,5642659,3267,VEN,True,True
10324,5642659,2518,USA,True,True
10325,5843831,1326,VEN,True,True
10326,5843831,243,USA,False,False
10327,5843831,3067,VEN,True,True
10328,5971082,474,ARG,True,False
10329,5971082,1148,USA,False,False
10330,5971082,2109,EGY,True,True
10331,5567994,3464,PER,False,False
10332,5567994,206,USA,True,True
10333,5567994,3040,USA,False,False
10334,695738,227,VEN,False,False
10335,695738,728,USA,False,False
10336,695738,3225,VEN,False,False
10337,6031526,1565,VEN,False,False
10338,6031526,1136,USA,True,True
10339,6031526,2757,VEN,True,False
10340,5174479,2636,USA,False,False
10341,5174479,1922,VEN,False,False
10342,5174479,1299,VEN,False,False
10343,678274,310,GBR,True,True
10344,678274,1933,USA,False,True
10345,678274,2516,VEN,True,True
10346,406128,1464,USA,False,False
10347,406128,2220,USA,True,True
10348,406128,1840,VEN,False,False
10349,554988,1081,USA,True,True
10350,554988,580,USA,False,False
10351,554988,1261,IND,False,False
10352,6114787,840,VEN,True,True
10353,6114787,2306,USA,True,True
10354,6114787,1340,VEN,False,False
10355,1009990,2925,USA,False,False
10356,1009990,3422,USA,False,False
10357,1009990,470,VEN,False,False
10358,719873,392,VEN,False,False
10359,719873,982,USA,False,False
10360,719873,2416,VEN,False,False
10361,5495557,841,USA,True,True
10362,5495557,2636,USA,False,False
10363,5495557,3014,USA,False,False
10364,6197887,3187,VEN,True,True
10365,6197887,2307,EGY,False,False
10366,6197887,3042,VEN,False,False
10367,5922905,6,VEN,False,False
10368,5922905,2213,VEN,False,False
10369,5922905,769,USA,False,False
10370,889002,918,USA,True,True
10371,889002,2960,VEN,True,True
10372,889002,718,COL,False,False
10373,300484,239,EGY,False,False
10374,300484,3002,USA,False,False
10375,300484,276,USA,True,True
10376,252048,2412,VEN,False,False
10377,252048,1807,VEN,True,True
10378,252048,1596,VEN,False,False
10379,5682856,3120,VEN,False,False
10380,5682856,2813,VEN,False,False
10381,5682856,1812,POL,False,False
10382,5750101,1374,VEN,False,False
10383,5750101,1666,VEN,False,True
10384,5750101,2634,IND,True,True
10385,5829312,1721,EGY,False,False
10386,5829312,3143,VEN,False,False
10387,5829312,1153,VEN,False,False
10388,812074,1807,VEN,True,True
10389,812074,3151,USA,False,False
10390,812074,175,CAN,False,False
10391,6302477,458,USA,True,True
10392,6302477,1274,VEN,True,True
10393,6302477,2161,VEN,False,False
10394,897822,1517,VEN,True,True
10395,897822,3298,VEN,False,False
10396,897822,989,VEN,False,False
10397,945352,2308,VEN,False,False
10398,945352,1672,VEN,False,False
10399,945352,1490,VEN,False,False
10400,6009367,3034,USA,True,True
10401,6009367,240,VEN,False,False
10402,6009367,457,USA,False,False
10403,6055151,1991,VEN,True,True
10404,6055151,1117,USA,False,False
10405,6055151,204,VEN,False,False
10406,601889,710,VEN,False,False
10407,601889,2778,VEN,True,True
10408,601889,2303,VEN,False,False
10409,6118820,2756,USA,False,False
10410,6118820,1989,VEN,True,True
10411,6118820,294,USA,False,False
10412,5356782,430,EGY,True,True
10413,5356782,784,VEN,False,False
10414,5356782,2055,USA,False,False
10415,6033399,1361,VEN,False,False
10416,6033399,2028,VEN,False,False
10417,6033399,2096,UKR,True,True
10418,1068408,1737,VEN,True,True
10419,1068408,977,VEN,False,False
10420,1068408,2924,VEN,True,True
10421,5073046,430,EGY,True,True
10422,5073046,1408,VEN,True,True
10423,5073046,3154,VEN,False,False
10424,845297,1737,VEN,False,False
10425,845297,1624,VEN,False,False
10426,845297,2186,USA,False,False
10427,5913408,2306,USA,True,True
10428,5913408,2809,USA,False,False
10429,5913408,2420,VEN,False,False
10430,396648,2140,IND,True,True
10431,396648,656,IND,True,True
10432,396648,3393,VEN,False,False
10433,5803959,2565,USA,True,True
10434,5803959,1550,USA,True,True
10435,5803959,3116,VEN,False,False
10436,676070,1572,VEN,True,True
