comment_id,comment_text
980503,"The word ""racism"" never wears out, sadly, as long as racism exists, as it does today. A million avowed racists, by their own boasting, voted for Trump, and he certainly didn't turn down their votes. Yes, we have as a president a man who refuses to disavow virulent white anti-black, anti-jew racism by scum like the Aryan Nation, half of whom are in prison for various truly nasty felonies. Do you like those punks, Phil?"
980580,"It was always Trudeau's intension not to change the rules. He promised to do so just to get NDP support in the last election, which he did. He played NDP supporters for fools and as such all Canadians will suffer until the next election"
980584,"That's dumb, even for Wun as Dim as you..."
980738,Elaine Marie Jeffers sounds like a sociopath 😕.
980907,"Fun? Trapping is fun? By the way, it's ""You're kidding,"" not ""Your kidding."" You make a fool of yourself every time you post with that handle."
980931,"That's fine, but get your fat ass off the couch, put down the TV changer an trap outside of the city if you want to trap the ""traditional"" way."
981104,nobody watchs this crap anymore.
981328,"This is absolutely ridiculous, if someone flys a flag who cares??? But If blacks wear their malcolm x that's ok right???? Some blacks are more racist than whites!!!"
981658,"As a US citizen, I can tell you, the trumps are no farce. It's a real tragedy for us and the world. I hope I live long enough to see them all die. They are a disgrace to civilized people."
981749,"A good editorial that can be boiled down to one phrase made by Bill Clinton strategist, J Carville- ""It's the economy stupid""."
981918,Canada's optimism was crushed by the unpleasant surprise that Trudeau is a liar and a coward.
981956,The democrat losers will try to sabotage his entire Presidency in this manor.
981979,Saturday must be goofy hilarious letter day. This could be the goofiest collection to date!
982194,"Your comment makes no sense and is incoherent.  ALL GUN CONTROL IS TREASON ! Only ignorant fools would trust the government to be the only ones to have guns. All governments are and always have been the instruments of criminal psychopaths.  In the twentieth century governments murdered 265 million of their own citizens.  The Founders understood this. Thomas Jefferson said it's your patriotic duty to own a gun. All you have to do is go on YouTube and watch a video called ""Innocents Betrayed "" and you will go buy a gun and join the NRA. Stop embarrassing yourself by being a traitor and go watch the video."
982463,"2.4 million miles of pipe in the US, and the chicken-little crowd is just sure that somewhere on the 1,094 FEET crossing UNDER Lake Oahe will break...lmao.  In FACT the entire pipe is underground and exactly NONE of it runs through the Standing Rock Tribal property..NONE.

These ""protestor"" don't have a clue as to what the facts are...but, like most ""victims"" in today's society feel that whining, sniveling, stomping the ground, yelling obscenities, disrupting the lives of the rest of us somehow justifies their moronic claims.

Here's the facts: https://daplpipelinefacts.com/"
982528,Morons!
982719,"""dangerously unqualified pathological liar and hypocrite ""

You just described Hillary."
982818,"I wasn't the one irresponsible with public funds, wasting it on ""business trips"", ""lunch meetings"" and that stupid fucking pipeline. Why should I pay you a tax?"
982995,"> the agency has standards for the vehicle that are “impossible to meet at this stage.”

Bombardier: OMG, someone expects this junk to work. Quick, to court before it gets out!"
983030,"Hey illegals if your reading this, get the hell out of my country"
983254,"Good... 

Sears & Kmart have one foot in the financial grave anyways (the only one they now have after shooting off their foot with this unbalanced, ""progressive"" decision).

Pathetic."
983786,"That is shameful,what an idiot. Very sick patients need that medicine. Of course you want them to buy from criminals."
984117,"Ban  the immigration of Muslims  The Koran says they want to destroy, kill,  infidels : unbelievers in Allah."
984214,"Why?  There is no shame in suffering a TBI for one's country, and surely you of all people know that it can make people act erratically and/or irrationally.  Affect their language skills too.  

Thinking that somebody might still be working out how to use their injured brain is much less shameful than deciding they are an asshat."
